uhhidfs,uhhidp,s1,s2,s3,s4,s5,s6,s7,s8
2929,3001501,2,2,1,2,1,999,3,2
2930,3001500,2,3,3,3,3,999,3,2
2931,3001503,2,2,1,2,2,999,2,2
2932,2000109,1,1,1,2,2,999,2,2
2933,2000110,2,2,3,3,3,999,2,2
2934,3001457,1,2,3,3,1,999,2,1
2935,3001450,3,2,3,3,3,999,3,1
2936,3001451,3,2,3,3,2,999,2,1
2937,3001452,3,2,3,3,2,999,1,1
2938,3001454,3,2,3,3,3,999,2,1
2939,3001456,2,2,3,3,2,999,2,1
2940,3001460,3,2,2,2,5,No business deals,1,1
2941,3001461,3,2,2,2,4,No bussiness,2,1
2942,3001462,3,2,2,2,3,Non,2,1
2943,3001459,3,2,3,2,2,Non,1,1
2944,3001465,3,3,2,2,3,Non,2,1
2945,3001558,1,1,1,1,1,None,1,1
2946,3001560,2,3,2,1,1,None,2,1
2947,3002458,1,2,1,2,1,None,2,1
2948,3000317,999,1,2,1,1,None,2,1
2949,3000318,1,1,2,1,1,999,1,2
2950,3000316,1,1,1,1,2,None,1,1
2951,3000302,2,2,2,2,2,999,2,1
2952,3000304,2,2,2,2,2,999,2,2
2953,3000303,2,2,2,3,2,999,2,2
2954,3000306,2,2,2,2,2,999,2,2
2955,3000203,2,2,2,2,2,999,2,2
2956,3000205,2,2,2,2,2,999,2,2
2957,3000204,2,2,2,2,2,999,2,2
2958,3001559,2,1,1,1,1,None,1,1
2959,3000365,1,2,2,2,2,None,1,1
2960,3000570,1,2,2,2,2,None,1,1
2961,3000571,1,2,2,2,2,None,1,1
2962,3000573,1,2,2,2,2,None,1,1
2963,3001484,1,2,2,2,3,None,2,1
2964,3000569,2,2,3,3,3,999,2,2
2965,3001485,2,2,3,2,3,None,2,1
2966,3001490,1,1,2,2,2,None,2,1
2967,3000370,2,3,3,3,3,999,2,2
2968,3001487,1,2,2,2,2,None,3,1
2969,3001488,2,2,2,3,3,None,2,1
2970,3001464,3,3,2,2,4,Not much business with those groups,1,1
2971,3000368,2,3,3,3,3,999,2,3
2972,3000568,2,2,2,3,3,999,2,2
2973,3000366,2,2,2,2,3,999,2,2
2974,3000367,2,2,2,2,3,999,2,2
2975,3002457,1,1,1,2,1,None,2,2
2977,2000006,3,2,2,3,1,999,2,2
2978,2000251,2,3,3,3,2,999,2,2
2979,2000490,1,1,1,1,1,999,1,1
2980,2000491,2,1,1,1,1,999,1,1
2981,2000492,1,1,1,1,1,999,1,1
2982,2000591,1,2,2,2,2,999,2,1
2983,2000432,1,1,1,1,1,999,1,1
2984,2000431,1,1,1,1,1,99,1,1
2985,2000435,1,1,1,1,1,999,1,1
2986,2000484,1,1,1,1,1,999,1,1
2987,2000489,1,1,1,1,2,999,1,1
2988,2000485,1,1,1,1,2,999,1,1
2989,2000676,1,1,1,1,1,999,1,1
2990,2000675,1,1,1,1,2,999,1,1
2991,2000506,2,1,1,1,1,999,1,1
2992,2000673,1,2,2,1,1,999,1,1
2993,2000674,1,1,2,1,1,999,1,1
2994,2000499,1,1,2,1,1,999,1,1
2995,2000500,1,1,1,1,1,999,1,1
2996,2000498,1,1,1,1,1,999,1,1
2997,2000302,1,1,1,2,1,999,1,1
2998,2000301,1,2,2,2,1,999,1,1
2999,3000141,2,2,1,2,1,No never,2,1
3000,1002646,1,1,1,1,2,No rarely answer,1,1
3001,1002627,2,1,1,2,1,No rare,1,1
3002,1002644,2,2,2,2,2,No rarely recorded,2,2
3003,1002625,2,2,2,2,2,No rarely recorded,2,2
3005,1002761,2,2,2,2,2,No rarely recorded,1,1
3006,1002762,2,2,2,2,2,No rarely recorded,1,1
3007,3002156,3,2,2,2,2,No rarely recorded,1,1
3009,3001034,1,2,2,2,2,999,2,1
3010,1000191,1,1,1,1,1,Not applicable,2,1
3011,3000548,2,3,3,3,2,Not applicable,2,1
3012,3000552,2,2,2,3,2,Not applicable,2,2
3013,3000555,2,3,2,3,3,Not applicable,2,2
3014,3000553,1,3,2,2,2,Not applicable,2,1
3015,3000125,1,1,1,1,1,Not applicable,1,1
3016,1002763,1,1,1,1,1,Not applicable,1,1
3017,3002159,1,1,1,1,1,Not applicable,3,1
3018,3000202,3,3,4,4,5,They have no capital,3,1
3019,3000213,2,2,2,3,3,999,2,1
3020,3000212,2,2,2,3,3,999,2,1
3021,3000211,2,2,2,3,3,999,2,1
3022,3000210,2,2,2,3,3,999,2,1
3023,3000208,2,2,2,3,3,999,2,1
3024,3000559,1,2,2,2,2,Often,1,1
3025,3001666,1,2,2,2,2,Often,2,1
3026,3001665,1,2,2,3,3,Occasionally,1,1
3027,3001664,1,1,2,2,1,Very often,1,1
3028,1002215,1,2,2,2,2,Often,1,1
3029,1002217,1,1,1,1,1,Occasionally,1,1
3030,1002216,1,2,1,2,3,Occasionally,2,1
3031,1002879,1,2,2,2,2,Often,1,1
3032,1002880,1,1,2,2,1,Very often,1,1
3033,1002814,1,2,2,2,2,Often,2,1
3034,1002815,1,1,1,2,2,Often,1,1
3035,1002881,1,1,2,2,3,Occasionally,1,1
3036,2000559,1,1,2,2,3,999,1,1
3037,2000381,1,1,2,2,2,999,1,1
3038,2000383,1,1,1,2,1,999,2,1
3039,2000380,1,2,2,2,2,999,1,1
3040,2000671,1,1,1,1,1,999,2,1
3041,2000627,2,1,2,3,3,999,2,1
3042,2000483,1,2,2,2,2,999,2,1
3043,2000629,2,2,1,2,2,999,2,2
3044,2000630,2,2,3,3,3,999,2,1
3045,2000481,2,2,2,2,2,999,2,1
3046,2000619,2,2,2,2,2,999,2,1
3047,2000622,1,1,1,1,1,999,1,1
3048,2000623,1,1,2,2,2,999,2,1
3049,2000620,1,2,2,2,2,999,2,1
3050,2000670,1,2,2,1,2,999,2,1
3051,2000668,1,2,2,2,1,999,2,1
3052,2000244,1,2,2,2,2,999,2,1
3053,2000574,1,1,2,1,3,None,2,1
3054,2000704,1,1,1,1,1,999,2,1
3055,2000376,1,1,1,1,1,999,1,1
3056,2000378,1,1,1,3,3,999,2,1
3057,2000379,1,1,1,1,1,999,1,1
3058,2000350,1,1,1,1,2,999,1,1
3059,2000351,1,3,3,2,1,999,2,3
3060,2000352,2,2,1,1,2,999,3,1
3061,2000353,1,2,1,2,4,They take long to come to our area,1,1
3062,2000426,1,1,1,1,1,999,2,3
3063,2000514,1,1,1,2,2,999,1,1
3064,2000513,1,1,2,2,1,999,1,1
3065,2000427,1,2,2,1,1,999,2,1
3066,2000377,1,1,1,1,2,999,1,1
3067,2000081,1,1,2,2,1,999,1,3
3068,2000084,1,1,2,1,1,999,2,1
3069,2000080,1,2,3,1,2,999,1,1
3070,2000083,1,2,1,3,1,999,1,1
3071,2000082,1,1,1,2,1,999,1,1
3072,2000515,1,1,1,1,1,999,4,1
3073,2000517,1,1,1,1,1,None,1,1
3074,2000516,1,1,1,1,1,0,1,1
3075,2000679,1,1,1,1,1,",999",1,1
3076,2000678,1,1,1,1,5,999,2,1
3077,2000677,5,3,1,1,3,999,1,1
3078,2000680,1,1,3,1,1,999,1,1
3079,2000681,1,1,1,1,1,999,1,1
3080,2000518,1,1,1,1,1,999,1,1
3081,2000471,2,2,2,3,3,None,2,2
3082,2000511,2,2,3,3,3,None,2,2
3083,2000512,2,2,3,3,3,None,2,2
3084,2000703,2,2,3,3,3,None,2,2
3085,2000705,2,2,3,3,3,None,2,2
3086,2000422,1,1,1,1,1,None,2,2
3087,1002391,3,2,3,3,3,999,2,1
3088,1002162,2,2,2,2,3,n.a,2,1
3089,1002359,2,2,2,2,2,none,2,2
3090,1001553,2,2,2,2,2,none,1,1
3091,1002755,2,2,3,3,4,old age challenges,3,3
3092,1000686,2,2,3,3,3,None,3,2
3093,1002122,3,3,3,3,3,None,2,3
3094,1002131,1,2,3,2,2,999,1,1
3095,1002132,3,3,3,3,3,None,3,2
3096,1002120,2,2,2,3,3,None,3,2
3097,3001995,2,2,3,3,2,999,2,2
3098,3001996,2,3,2,3,2,999,3,2
3099,3001997,3,3,3,4,2,999,3,3
3100,3001832,3,3,4,3,4,She is new,3,3
3101,3001978,3,2,2,2,2,Non,3,2
3102,3001977,3,3,3,3,5,No bussiness,2,2
3103,3001979,3,3,3,3,2,999,3,2
3104,3001974,2,2,2,2,3,999,2,2
3105,3001975,2,3,2,2,2,999,3,3
3106,3001862,2,3,3,3,3,999,3,2
3107,3001835,2,3,3,3,3,999,3,2
3108,3001922,2,3,3,4,3,999,3,3
3109,3001864,3,3,3,3,5,She has no close vendor to discuss with,3,1
3110,3001746,3,3,2,3,3,999,1,1
3111,3001898,3,3,3,3,3,999,3,1
3112,3001992,3,2,3,3,3,999,3,1
3113,3001993,3,2,3,2,2,999,3,1
3114,3001880,2,2,2,2,2,999,2,2
3115,3001998,2,2,2,2,2,999,2,2
3116,3001885,2,2,2,2,2,999,2,2
3118,3000017,1,2,3,2,2,None,2,1
3119,3001955,1,2,3,2,3,None,2,1
3121,3001934,2,2,1,1,1,None,2,1
3122,3000525,2,2,2,2,2,999,2,1
3123,1002878,2,2,2,2,3,999,2,1
3124,1002877,2,2,2,2,2,999,2,1
3126,1002240,2,2,2,2,2,999,2,1
3127,1002859,2,2,2,2,3,999,2,1
3129,3002331,1,2,1,1,1,999,1,1
3130,3001512,1,1,2,1,1,None,2,1
3131,3001511,1,1,3,1,2,None,2,1
3132,3002512,1,2,2,1,1,999,1,1
3133,3000999,3,2,2,2,2,999,2,2
3134,3001000,3,2,2,2,2,999,2,2
3135,3002515,3,1,2,2,2,999,2,1
3136,3000993,3,2,2,2,2,999,2,2
3137,2000610,3,3,3,999,1,999,998,3
3138,3001001,3,2,2,2,2,999,2,2
3139,1002860,2,2,2,2,2,999,2,2
3140,1002861,2,2,2,2,2,999,2,2
3141,1002862,3,2,2,2,3,999,3,2
3142,1002863,3,2,2,3,2,999,3,2
3143,3001564,3,2,2,4,2,999,3,2
3144,3001562,2,2,2,2,2,999,3,2
3145,3002511,2,2,2,3,2,999,1,1
3146,3001193,2,3,1,3,2,999,2,1
3147,2000371,2,2,1,2,1,999,1,1
3148,3002022,1,1,2,1,2,999,1,1
3149,3002019,1,2,3,3,3,999,3,1
3150,3002018,1,2,2,3,2,999,3,1
3151,3001328,2,2,2,2,3,999,2,1
3152,3001332,1,1,1,1,3,999,2,1
3153,3001333,1,1,1,1,1,999,2,1
3154,3001331,1,1,2,1,2,999,1,1
3155,1002135,2,2,2,2,2,N. A,2,1
3156,1003007,1,2,2,2,2,N. A,2,1
3157,3001563,2,3,1,2,2,999,1,2
3158,1002977,1,1,3,2,3,some people do not feel at ease to help others,2,2
3159,1002978,2,2,3,4,4,there is language barrier,2,1
3160,1003001,1,1,1,1,1,none,1,1
3161,1003002,2,2,4,4,4,there is language barrier,2,2
3162,1001316,1,2,2,2,2,0,1,1
3163,1001326,1,2,2,2,3,0,2,1
3164,3001323,2,2,2,2,2,999,2,2
3165,3001324,2,2,2,2,2,999,2,1
3166,3001325,2,2,2,2,2,999,1,1
3167,3001234,2,1,2,2,2,999,2,2
3168,3001322,2,2,2,2,2,999,2,2
3169,3001236,2,2,2,2,2,999,2,2
3170,3002138,2,2,2,2,1,999,1,1
3171,3002139,2,2,2,2,2,None,2,2
3172,3002140,2,2,2,2,2,None,2,2
3173,3002041,2,4,2,3,4,I never have anything for sale,2,1
3174,3002040,2,2,2,2,2,999,2,2
3175,3002688,2,2,2,2,1,999,2,2
3176,3002687,2,2,2,2,2,999,2,2
3177,3002689,2,2,2,2,2,999,2,2
3178,3002696,1,1,1,2,3,999,1,1
3179,3000575,2,2,2,2,2,999,2,2
3180,3001182,2,2,2,2,2,None,2,2
3181,3000578,2,2,2,2,2,999,2,2
3182,3000580,2,2,2,2,2,999,2,2
3183,3000579,2,2,2,2,2,999,2,2
3184,3002826,2,2,2,2,2,999,2,2
3185,3002827,2,2,2,2,2,999,2,2
3186,3002868,2,2,2,2,2,999,2,2
3187,3002719,2,2,2,2,2,999,2,2
3188,3001180,3,2,2,3,2,999,2,2
3189,3001181,2,3,3,3,3,999,2,3
3190,3002668,2,2,2,2,2,999,2,2
3191,3002047,2,2,2,2,2,999,3,1
3192,3002225,2,3,3,3,3,999,2,2
3193,3000055,2,2,2,3,3,999,2,2
3194,3001239,2,3,3,4,3,999,2,2
3195,3001240,3,2,2,3,3,990,2,2
3196,3001242,2,3,2,3,3,999,2,2
3197,3001243,2,2,2,2,2,999,2,2
3198,3001244,2,2,2,3,3,999,3,2
3199,3001245,2,2,2,3,3,999,3,2
3200,3001241,2,2,2,3,3,999,3,2
3201,3000576,2,2,2,3,3,999,2,2
3202,3000335,2,2,3,3,2,999,2,2
3203,1001057,3,3,4,4,3,999,3,1
3204,3000116,1,1,1,2,4,They are not close,2,1
3205,3000061,2,1,2,2,3,999,2,2
3206,3002027,1,1,2,1,1,999,1,1
3207,3001673,1,1,1,2,2,999,2,1
3208,3002028,2,2,2,2,2,999,3,3
3209,3002031,2,2,1,2,2,0999,1,1
3210,3001675,2,2,3,2,2,999,2,1
3211,3002026,2,2,3,2,2,999,2,2
3212,3001436,2,2,2,2,3,999,2,2
3213,3001440,2,2,3,3,1,999,2,1
3214,3001257,2,2,2,2,2,999,2,1
3215,3001254,2,2,2,3,3,100,2,1
3216,3002007,1,2,3,3,3,999,2,1
3217,3002008,2,2,3,4,3,100,2,1
3218,3002163,2,2,2,2,2,999,3,2
3219,3002164,2,1,1,2,2,999,2,1
3220,3002165,2,2,2,2,4,Not doing any business,3,2
3221,3002162,1,2,2,2,2,999,2,2
3222,3002794,1,2,2,3,3,999,2,2
3223,1001303,1,1,1,1,2,999,1,1
3224,1001302,2,3,3,2,3,999,2,1
3225,1001325,3,2,2,3,3,999,2,1
3226,1002730,1,3,2,1,2,None,2,2
3227,1002744,2,2,2,2,2,None,3,2
3228,4003228,1,2,1,2,2,999,3,2
3229,1002742,2,2,1,3,2,999,3,2
3230,1003004,1,2,2,2,2,n/p,2,1
3231,1002909,1,1,1,1,1,0,1,1
3232,1000530,1,1,2,2,2,n/p,1,1
3233,1000397,1,2,1,1,1,"n/p
",1,1
3234,1000383,2,2,2,3,2,N. A,2,2
3235,1000382,1,1,1,1,2,n/p,1,1
3236,1000401,1,2,2,2,2,n/p,2,1
3237,1000384,1,1,2,1,2,n/p,2,1
3238,1000387,1,2,1,1,1,n/p,2,1
3239,1001990,1,2,2,2,2,N. A,2,1
3240,1001977,1,1,1,1,1,n/p,2,1
3241,1001974,1,2,1,1,3,n/p,2,1
3242,1001975,1,1,2,2,3,n/p,2,1
3243,1001976,1,2,2,2,2,N. A,1,1
3244,1001972,1,1,1,1,3,n/p,2,1
3245,1001989,1,2,2,2,3,0,2,1
3246,1001234,1,1,2,2,3,999,2,1
3247,1000085,1,2,2,2,2,999,2,1
3248,1000087,1,2,2,2,2,999,2,1
3249,1000082,2,2,2,2,3,0,2,1
3251,1000078,1,1,2,2,3,n/p,2,1
3252,1000088,1,2,2,2,4,She only depends on food ratio.,3,1
3253,1000076,1,2,1,2,2,N/p,2,1
3254,1000075,1,3,2,2,3,n/p,2,1
3255,1000090,1,2,2,2,3,n/p,2,1
3256,1000091,1,2,1,2,2, 999,2,2
3257,1000084,2,2,3,3,3,None,3,2
3258,1001340,1,2,2,2,2,0,2,1
3259,1001317,1,1,1,1,1,0,1,1
3260,1001583,2,2,3,2,3,0,2,1
3261,1001341,1,2,2,2,2,0,2,1
3262,1001342,1,2,2,2,2,0,2,2
3263,1002007,1,2,2,2,2,none,1,1
3264,1002005,1,2,2,2,2,none,1,1
3265,1002008,2,2,2,2,2,none,1,1
3266,1002975,1,2,2,2,2,none,1,1
3267,1002866,1,2,2,2,2,none,1,1
3268,1003016,2,2,3,2,3,none,1,1
3269,1001204,1,1,1,2,1,999,2,1
3270,1001954,1,2,2,2,2,999,2,1
3271,1001876,1,1,1,1,1,999,1,1
3272,1000323,1,1,1,2,1,999,2,1
3273,3000996,1,2,1,2,2,999,2,1
3274,3002517,2,2,2,2,2,999,2,2
3275,3001004,1,2,1,2,1,999,2,1
3276,3001192,1,1,1,2,3,999,1,2
3277,1000258,2,2,3,3,3,999,2,2
3278,1000171,3,2,3,3,3,999,2,3
3279,1000292,2,2,3,3,3,999,2,2
3280,1001883,3,2,3,3,3,999,3,2
3281,1000570,2,2,3,3,3,999,2,3
3282,1002018,3,2,3,3,3,999,2,3
3283,1001654,2,2,3,4,3,999,3,3
3284,1001576,3,2,3,3,3,999,2,3
3285,1002322,1,2,2,2,2,0,2,2
3286,1002325,3,3,3,3,3,0,2,2
3287,1002324,3,3,2,3,3,O,2,2
3288,1002323,3,3,2,3,3,O,2,2
3289,1002311,2,2,2,2,2,0,1,1
3290,1002210,2,2,1,2,1,0,1,2
3291,1001258,2,2,3,4,3,0,2,2
3292,1001257,2,2,2,1,2,0,2,2
3293,1000290,3,2,3,2,2,999,2,1
3294,1000333,3,2,2,2,2,999,2,1
3295,1000145,3,2,2,3,2,999,2,2
3296,1000288,3,2,2,2,2,999,1,1
3298,1002028,3,2,2,2,2,999,2,1
3299,1001952,3,2,2,3,2,999,2,2
3300,3001959,1,2,2,4,2,None,3,4
3301,3000046,1,2,2,2,2,None,3,1
3302,3000022,1,999,2,2,2,None,3,4
3303,3001941,1,3,5,5,2,None,3,3
3304,3000045,1,2,2,5,2,None,3,2
3305,3001003,2,2,2,1,1,999,2,1
3306,3001191,1,1,1,1,1,999,1,1
3307,3002838,1,1,2,2,3,999,2,1
3308,3002840,1,2,2,2,3,999,2,1
3309,3002601,1,2,3,2,3,999,3,1
3310,3001601,1,2,2,2,2,999,2,2
3311,1001431,3,2,3,3,2,999,2,1
3312,1001430,3,2,3,3,4,999,3,3
3313,1001213,3,2,3,3,2,999,3,2
3314,1000279,1,2,3,2,3,999,2,2
3315,1000280,1,2,3,2,2,999,2,2
3316,1000126,3,2,3,3,3,999,2,2
3317,3001725,1,2,1,2,2,0,1,1
3318,3002024,1,2,2,1,1,0,2,2
3319,3001700,3,2,2,3,3,0,2,1
3320,3001707,3,2,2,2,2,0,2,1
3321,3001610,2,1,2,2,3,0,1,1
3322,3001611,3,2,1,2,2,0,2,1
3323,1001177,1,1,2,2,2,0,2,1
3324,1001167,1,1,2,3,2,0,2,1
3325,1001168,2,2,2,2,1,0,2,1
3326,1001176,4,2,2,1,2,0,2,2
3327,1001169,2,2,2,2,2,0,2,2
3328,3002576,2,2,2,2,2,999,2,1
3329,1000246,1,1,2,2,2,Not applicable,2,1
3330,1000125,1,1,2,2,2,Not applicable,2,1
3331,1001212,1,1,2,2,2,Not applicable,2,1
3332,1000124,2,2,1,2,1,Not applicable,2,1
3333,2000526,2,1,1,1,1,999,2,2
3334,3002351,2,2,2,2,2,999,2,2
3335,3002349,2,2,3,3,3,999,3,1
3336,3001565,2,2,2,3,2,999,2,2
3337,3001190,1,1,1,1,1,999,2,1
3338,3002350,3,3,3,3,3,999,2,2
3339,2000609,3,3,3,4,3,999,3,3
3340,3002446,1,1,1,2,1,None,2,1
3341,1000996,1,2,1,2,1,None,1,1
3342,1001185,1,1,1,2,1,999,1,1
3343,3000289,1,2,2,2,2,999,2,1
3344,3001307,1,2,2,2,2,None,2,1
3345,3001304,1,2,2,2,2,None,2,1
3346,3001308,1,2,2,2,2,None,2,1
3347,1001585,1,2,2,2,2,0,2,1
3348,3002513,3,3,3,3,3,999,2,2
3349,3001084,2,2,2,1,1,999,2,1
3350,3001083,2,3,2,3,1,999,2,2
3351,3001085,2,2,2,3,1,999,2,2
3352,3001082,3,2,2,2,2,999,2,2
3354,3002516,2,2,2,3,2,999,2,1
3356,3000293,2,2,2,2,3,Not applicable,2,2
3357,1001218,2,2,2,2,2,Not applicable,2,2
3358,3000297,1,1,1,1,1,Not applicable,1,1
3359,1001172,1,1,1,2,2,Not applicable,2,1
3360,3002497,1,2,2,1,2,Not applicable,2,1
3361,2000113,3,3,3,4,3,999,3,2
3362,3001539,3,3,3,3,3,999,3,1
3363,3001086,2,2,2,3,2,999,2,1
3364,3001081,2,2,2,2,2,999,2,1
3365,3001087,1,1,1,1,4,I don't usually see them,2,1
3366,3002514,2,2,2,2,3,999,2,1
3367,2000608,1,1,1,2,3,999,2,1
3368,1000435,2,2,2,2,1,999,1,1
3370,1002905,1,1,1,1,1,Not applicable,2,2
3371,1002800,1,1,1,1,1,Not applicable,1,1
3372,1002779,1,1,1,1,1,Not applicable,1,1
3373,3000530,1,1,2,3,3,Occasionally,1,1
3374,3000531,1,1,2,2,2,Often,1,1
3375,3000535,1,1,2,2,3,Occasionally,1,1
3376,3000557,1,2,1,1,1,Very often,1,1
3377,3000556,1,2,2,2,1,Often,2,1
3378,3000528,1,2,2,2,2,Often,1,1
3379,3000526,1,2,2,2,3,Occasionally,1,1
3380,3000798,1,1,2,2,1,Very often,1,1
3381,3000797,1,1,1,2,1,Very often,1,1
3382,1002816,1,2,2,2,2,Often,1,1
3383,1002798,1,1,1,2,1,Very often,1,1
3384,3002803,2,2,2,2,2,999,2,2
3385,3002802,2,2,2,3,3,999,3,2
3386,3002801,3,3,3,2,3,999,2,2
3387,3002798,2,1,2,3,2,999,2,2
3388,3002800,1,2,3,3,3,999,2,2
3389,3002795,2,2,2,3,2,999,2,2
3390,3002032,2,2,2,2,3,999,2,2
3391,1000170,1,2,2,2,2,999,2,1
3392,1001765,1,2,1,2,1,999,2,1
3393,1001205,2,2,2,2,2,999,2,1
3394,1000352,3,2,2,2,2,999,2,1
3395,1000231,2,2,2,1,2,999,2,1
3396,1000135,2,1,2,1,2,999,2,2
3397,1000426,2,2,1,1,1,999,2,1
3398,1002604,2,2,1,3,3,999,1,1
3399,1000357,2,1,3,1,1,999,2,1
3400,3002358,1,2,1,2,1,999,2,2
3401,3002518,2,1,2,1,1,999,2,1
3402,3002519,1,2,2,2,2,999,2,1
3403,1001629,1,2,2,2,2,n/p,2,1
3404,1000529,1,1,1,1,1,O,2,1
3405,1001259,1,2,1,2,4,she rarely goes to the big market.,2,1
3406,1000089,1,2,2,2,3,n/p,2,1
3407,2000016,1,1,2,1,1,None,1,1
3408,3002360,1,2,1,2,1,999,1,1
3409,3002359,1,1,2,1,1,999,1,2
3410,3001189,2,3,3,3,3,999,3,3
3411,3001337,1,1,1,1,1,999,1,1
3412,3002520,1,2,2,2,2,999,1,1
3413,1000828,2,2,2,2,2,999,2,4
3414,1002857,1,2,2,2,2,999,1,1
3415,1002858,2,2,1,1,1,999,2,1
3416,1002856,1,2,1,1,1,999,1,1
3417,1002855,1,2,2,2,2,999,2,1
3418,1000688,2,2,2,2,2,999,2,3
3420,1002865,1,1,1,2,2,none,1,1
3421,1001424,2,3,3,3,2,none,2,2
3422,1001425,2,2,2,2,2,none,1,1
3423,1000690,2,2,3,2,2,999,2,3
3424,1001787,1,1,1,1,1,999,1,1
3425,1001587,1,1,1,2,1,999,1,1
3426,1001719,2,2,2,2,3,999,2,1
3427,1001695,1,1,1,1,1,999,1,1
3428,1001322,1,1,1,1,1,999,1,1
3429,1000839,2,2,3,3,3,999,3,2
3430,1000118,2,2,3,3,3,999,3,2
3431,1001343,2,2,2,3,3,999,3,2
3432,1001294,2,2,2,3,3,999,3,2
3433,1001293,2,2,2,3,3,999,3,2
3434,1002648,2,2,2,2,3,999,2,2
3435,1002417,2,2,2,2,3,999,3,1
3436,1002416,2,2,2,3,3,999,3,2
3437,1002414,2,2,3,3,3,999,3,1
3438,1002514,2,2,2,3,3,999,3,1
3439,1002515,2,2,2,3,3,999,3,1
3440,1002640,2,2,2,3,2,999,3,1
3441,1001426,2,2,2,3,3,999,3,3
3442,1001454,2,2,2,3,3,999,3,3
3443,1001456,2,2,2,3,3,999,3,3
3444,1002178,2,2,2,2,3,999,3,3
3445,1001421,2,2,2,3,3,999,3,1
3446,1001422,2,2,2,3,2,999,3,1
3447,1001423,2,2,2,3,2,999,3,1
3448,1002327,2,2,2,3,2,999,1,1
3449,1002326,2,2,2,2,2,999,3,1
3450,1002328,2,2,2,3,2,999,3,1
3451,1000548,2,2,2,2,3,999,2,3
3452,1000547,2,2,2,3,3,999,3,3
3453,1002105,2,2,2,2,2,0,2,2
3454,1001570,1,2,2,2,2,0,2,1
3455,1001594,1,2,2,2,2,0,2,1
3456,1001464,1,2,2,3,2,none,2,1
3457,1001463,1,2,1,2,3,none,1,2
3459,1001791,1,1,2,2,2,0,1,1
3460,1001569,2,2,2,3,3,None,3,1
3461,1001589,1,1,2,2,2,0,1,1
3462,1001694,1,1,2,2,2,0,1,1
3463,1001693,1,2,2,2,2,0,1,1
3464,1001323,1,2,2,2,2,0,1,1
3465,1001300,2,3,2,2,2,None,2,1
3466,1001465,1,2,1,3,2,none,2,1
3467,1002332,2,2,2,2,3,999,2,1
3468,1002710,2,2,2,3,3,999,2,1
3469,1002810,3,2,3,2,3,999,2,1
3470,1002848,1,2,2,2,3,999,2,1
3471,1002743,2,2,2,2,3,999,2,1
3472,1001301,2,1,1,1,3,0,1,1
3473,1000057,2,1,1,2,2,999,2,2
3474,1002512,2,2,2,2,2,0,3,2
3475,1002721,2,2,2,2,2,0,3,1
3476,1002726,2,2,2,2,2,0,2,1
3477,1002846,2,2,2,2,2,0,2,3
3478,1002733,2,2,2,3,2,0,2,1
3479,1002692,2,1,1,2,2,0,2,2
3480,1002695,2,2,3,3,3,0,2,1
3481,1002700,2,2,2,2,2,0,2,2
3482,1001092,2,2,2,2,3,0,3,2
3483,3002361,3,3,3,4,2,999,3,2
3484,3002522,2,2,2,2,2,999,1,2
3485,3002525,1,1,1,2,1,999,1,2
3486,2000637,3,2,2,2,2,0,2,2
3487,3002521,3,2,1,2,1,999,1,1
3488,3002523,3,2,2,2,2,999,2,2
3489,3002459,3,3,3,4,3,999,3,2
3490,3002527,2,3,3,3,3,999,3,2
3491,3002526,2,2,2,3,2,999,2,2
3492,3002524,2,3,3,3,3,999,2,2
3493,1001318,1,2,2,2,2,"NA",1,2
3494,1001566,2,2,2,2,2,"NA",1,2
3495,1001567,1,2,2,2,2,"NA",1,1
3496,1001700,3,3,1,2,2,"NA",2,2
3497,1001701,1,2,2,3,3,"NA",2,2
3498,1001789,2,2,2,2,3,"NA",3,1
3499,1001588,1,2,2,2,2,"NA",3,1
3500,1001720,2,2,2,2,2,"NA",1,1
3501,1001299,1,1,1,2,2,"NA",1,2
3502,1001568,1,1,1,2,2,"NA",2,2
3503,1002966,3,2,2,2,2,999,2,1
3504,1002969,3,2,2,2,2,999,2,1
3505,1002968,3,2,2,2,2,999,2,1
3506,1002805,3,2,2,2,2,999,2,1
3507,1001983,3,2,2,2,2,999,2,1
3508,1002705,3,2,2,2,2,999,2,1
3509,1002809,3,2,2,2,2,999,2,1
3510,1002847,3,2,2,2,2,999,2,1
3511,1002849,3,2,2,2,2,999,2,1
3512,1002808,2,2,2,2,2,999,2,1
3513,1000362,2,1,1,1,1,999,1,1
3514,1000543,1,2,3,3,3,999,2,2
3516,1000358,2,2,2,3,3,999,3,3
3517,1001518,1,2,2,2,2,999,2,1
3518,1000141,2,2,3,3,3,999,2,3
3519,1000578,2,2,3,3,3,999,3,3
3520,3001329,1,1,1,1,1,999,1,1
3521,3001330,2,1,2,2,2,999,2,1
3522,3001335,1,1,1,1,1,999,2,1
3523,3001334,1,1,1,1,1,999,1,1
3524,3002705,1,1,2,2,3,999,2,1
3525,3002706,1,1,1,2,1,999,1,1
3526,3002700,1,1,2,1,2,999,2,1
3527,3002699,1,2,2,2,2,999,3,1
3528,3002698,1,1,2,2,3,999,2,1
3529,3002703,1,1,2,1,3,999,3,1
3530,3002701,1,1,2,2,2,999,2,1
3531,3000033,1,2,1,2,2,999,1,1
3532,3000038,1,3,2,3,3,999,3,1
3533,3000056,1,1,2,2,2,999,3,1
3534,3000012,1,1,3,2,3,999,2,1
