uhhidfs,uhhidp,g2_1,g2_2,g2_3,g2_4,g2_5,g2_6,g2_7,g2_8,g2_9,g2_10,g2_11,g2_12,g2_13,g2_14,g2_15,g2_16,g2_17,g2_18
1359,3002784,4,0,0,2,1,0,0,2,1,0,0,1,0,0,0,1,0,0
1360,1000253,4,0,0,0,1,0,0,3,2,0,1,2,0,0,0,0,0,0
1361,1000216,5,0,1,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0
1362,1000255,7,0,0,1,2,0,0,2,2,0,1,2,0,0,0,0,0,0
1363,1001757,3,2,1,0,2,0,0,3,4,0,3,2,1,0,1,0,2,2
1364,1000144,0,0,1,0,3,0,0,2,1,0,1,7,0,0,0,0,0,0
1365,1000143,3,4,4,3,0,2,1,2,2,1,3,2,0,0,0,0,0,0
1366,1000315,2,0,0,0,3,0,0,1,1,0,2,0,0,0,0,0,0,3
1367,1001220,5,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0
1368,1001221,6,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1369,3002574,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,3002510,4,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1371,3002782,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,3002787,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,3002786,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1374,1000995,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,1000873,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1376,1000616,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1377,1000625,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,1000133,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1379,1000737,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1380,1000134,3,0,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0
1381,1000638,4,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0
1382,4001382,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
1383,1003003,5,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,6,0
1384,1000656,5,0,0,0,0,2,0,3,3,0,0,5,0,0,0,0,0,0
1385,1001730,3,2,3,0,0,0,0,5,4,2,0,1,1,0,0,0,5,6
1386,1001557,2,5,4,0,0,0,0,4,5,3,0,1,0,0,0,0,4,6
1387,1002031,3,0,1,0,0,2,0,0,0,0,2,4,0,0,2,0,0,3
1388,1001708,2,3,4,0,0,0,0,5,5,4,0,2,1,2,0,0,5,5
1389,1001628,2,3,0,0,0,0,0,5,4,2,0,1,2,2,0,0,6,5
1390,1002902,2,3,5,1,2,2,0,1,2,2,0,1,0,0,0,0,2,1
1391,1002896,5,3,5,1,2,2,1,5,4,2,0,2,1,0,0,0,3,2
1392,1002901,5,5,5,1,3,4,0,3,0,1,0,2,0,0,0,0,3,5
1393,1002903,5,4,5,1,3,4,0,2,2,1,0,2,1,1,0,0,5,6
1394,1002656,5,4,4,2,3,4,0,2,3,2,0,2,0,0,0,0,6,6
1395,1002900,2,3,4,0,2,1,0,2,0,2,0,2,1,2,0,0,5,5
1396,1000527,1,2,0,0,2,2,0,2,1,1,0,1,0,0,0,0,2,1
1397,1000651,2,6,5,0,1,2,0,5,5,5,0,1,0,0,0,0,5,4
1398,1000649,3,5,6,2,1,1,0,2,3,2,0,2,1,0,0,0,5,6
1399,1000650,3,4,3,1,1,3,0,5,4,2,0,1,0,0,0,0,4,1
1400,1000653,3,4,5,0,0,0,0,2,3,1,0,2,0,0,0,0,6,0
1401,1000647,3,2,6,0,0,0,0,5,5,4,0,1,0,0,0,0,6,0
1402,1000648,3,4,5,0,0,0,0,5,2,2,0,2,0,0,0,0,6,5
1403,1000652,2,4,3,0,0,0,0,2,2,2,0,1,0,0,0,0,6,2
1404,1002121,1,5,2,2,5,5,0,2,2,2,0,1,0,2,0,2,5,4
1405,1002119,2,6,4,1,3,5,0,2,0,2,0,1,0,3,0,2,5,2
1406,1001973,2,3,5,1,5,5,0,4,0,2,0,1,0,0,0,0,6,2
1407,1002095,3,5,4,0,5,4,0,2,2,2,0,1,0,0,0,0,5,3
1408,3000121,7,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1409,1002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1410,3000122,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,1002624,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1412,3000047,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1413,3001936,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
1414,3000025,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1415,3001943,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3
1416,3001944,7,1,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
1417,3001920,7,1,3,1,0,0,0,2,0,0,0,3,0,0,0,0,0,3
1418,2000292,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1419,2000285,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1420,2000291,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
1421,2000288,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1422,2000289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,2000217,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1424,2000494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,2000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,2000566,3,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1
1427,2000323,4,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4
1428,2000565,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1429,2000118,3,2,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2
1430,2000117,4,2,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,4
1431,2000567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,2000568,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,2000067,2,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
1434,2000290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,2000162,3,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
1436,2000286,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1437,3001942,2,3,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0
1438,3001956,2,2,3,2,0,0,0,2,1,0,1,2,0,0,0,0,0,0
1439,3001859,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1440,3001937,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1441,3001858,1,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
1442,3001897,3,2,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1443,3001933,2,3,1,1,0,0,0,3,0,1,2,3,1,0,0,0,0,0
1444,3001878,6,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0
1445,3001884,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
1446,3001883,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1447,3001882,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1448,3001881,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
1449,3001991,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1450,3001899,6,0,0,1,4,0,0,6,0,0,1,5,2,0,0,0,3,0
1451,3001900,6,0,4,1,3,1,0,6,0,0,2,4,0,1,0,0,3,4
1452,3001915,6,0,5,6,6,2,0,6,0,0,1,6,1,0,0,0,2,3
1453,3001938,7,0,2,0,0,0,0,7,5,5,2,2,0,0,0,0,0,0
1454,3000018,7,0,0,2,0,0,0,7,2,0,2,7,0,0,0,0,0,2
1455,3000026,7,1,2,1,0,0,0,7,5,0,2,7,0,0,0,0,2,1
1456,3001935,7,1,1,0,0,0,0,5,7,0,2,5,0,0,0,0,0,0
1457,3001863,7,1,2,1,0,0,0,7,0,0,2,6,0,0,0,0,0,2
1458,3001953,0,0,0,0,0,0,0,6,0,0,1,2,0,0,0,0,0,0
1459,3001855,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1460,3001819,7,0,0,0,0,0,0,6,0,0,1,2,0,0,0,0,0,0
1461,3000044,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1462,3001833,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1463,3001980,3,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
1464,3001818,7,0,0,0,3,0,0,7,0,0,0,5,0,0,0,0,0,1
1465,3001921,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,3001960,2,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1467,3001856,0,0,0,0,4,0,0,7,0,0,1,6,1,0,0,0,0,0
1468,3001961,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1469,1000151,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1470,1000177,5,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0
1471,1000176,3,1,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1472,1000313,3,1,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1473,2000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,2000044,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1475,3000053,4,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1
1476,3000019,5,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0
1477,3000027,6,0,0,0,0,0,0,6,0,0,1,2,0,0,0,0,0,0
1478,3000029,7,0,0,0,1,0,0,3,0,0,1,2,0,0,0,0,0,0
1479,3000028,5,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0
1480,3000052,0,0,0,0,1,0,0,6,0,0,1,2,0,0,0,0,0,0
1481,3001747,7,0,0,0,0,0,0,6,1,0,1,2,0,0,0,0,0,0
1482,1000222,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1483,1000223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,3000824,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,1001063,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0
1486,3001248,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,3001246,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
1488,3000247,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,3000126,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1490,3002865,4,0,0,0,3,0,0,2,0,0,1,1,0,0,0,0,0,1
1491,3002866,5,1,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0
1492,3002669,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1493,3002667,4,0,0,0,2,0,0,3,0,0,2,1,0,0,0,0,0,0
1494,3002666,3,0,0,0,2,1,0,2,0,0,0,2,0,0,0,0,1,0
1495,3002664,3,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0
1496,3002673,3,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0
1497,3001739,7,0,0,0,2,0,0,7,0,0,0,7,0,0,0,0,0,0
1498,3001740,7,0,0,0,2,0,0,7,0,0,3,7,2,0,0,0,0,3
1499,3001742,7,0,0,0,3,0,3,7,0,0,2,7,0,0,0,0,0,2
1500,3001731,7,0,0,0,3,0,0,7,0,0,4,7,0,0,0,0,0,0
1501,3001730,7,0,0,0,2,0,0,7,0,0,2,7,0,0,0,0,0,0
1502,3000002,6,2,0,0,2,2,0,0,2,0,1,0,0,0,0,0,0,3
1503,3000001,7,0,0,0,3,2,0,2,2,0,1,0,0,0,0,0,0,0
1504,3000057,6,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,2
1505,3000054,6,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
1506,3002814,6,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,2
1507,1001014,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1508,3000789,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,3000591,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1510,1001008,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,1001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,1001045,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
1513,3002753,0,0,1,1,2,0,0,3,0,0,0,3,0,0,0,0,0,0
1514,3002142,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0
1515,3002137,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
1516,3002226,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
1517,1002255,7,0,0,0,0,0,0,7,0,0,0,1,0,7,0,0,2,0
1518,1002254,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,3002658,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1520,3002627,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,3002660,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1522,3002626,7,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
1523,3002625,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,1002558,7,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0
1525,1002559,7,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
1526,3000309,7,0,0,1,0,0,0,7,0,2,0,7,0,0,0,1,1,2
1527,3000310,7,0,2,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0
1528,3000308,7,0,2,0,0,0,0,7,2,0,0,7,0,0,0,0,0,0
1529,1001197,7,0,0,0,0,0,0,5,1,0,0,7,0,3,0,0,0,0
1530,1001199,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1531,1000865,7,2,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,0
1532,1000794,7,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0
1533,1000793,7,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0
1534,1000864,7,0,0,0,2,0,0,7,0,0,0,7,0,3,0,0,0,0
1535,1000863,7,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0
1536,1001074,7,0,0,0,0,0,0,5,7,0,0,7,0,0,0,0,0,0
1537,1000617,7,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1538,1000628,7,0,0,0,0,0,0,4,2,0,0,7,0,3,0,0,0,0
1539,3001058,7,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0
1540,3001060,7,0,0,0,1,3,0,7,0,0,0,3,0,0,0,0,0,0
1541,1000624,7,0,0,0,0,2,0,1,0,0,0,7,0,5,0,0,0,0
1542,1000623,7,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1543,1000622,7,2,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0
1544,1000621,7,0,0,0,2,1,0,7,0,0,0,4,0,0,0,0,0,0
1545,1000637,7,0,0,0,0,0,0,1,0,0,0,4,0,5,0,0,0,0
1546,3002508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1547,3002506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,3002507,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,3002505,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1002560,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,3000287,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1552,3000291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,1000866,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,3000290,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,3000288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,1000801,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,1000802,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,1000862,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1559,1000813,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,1000812,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,3001209,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,3001208,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,3001212,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,3000839,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,3000840,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,3000841,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,1002193,7,2,3,0,6,3,2,7,7,1,2,7,2,0,0,0,5,0
1568,1002190,7,2,3,2,3,3,1,7,7,0,1,7,0,0,0,0,3,0
1569,1002195,6,3,2,2,3,3,2,7,5,2,2,7,2,1,0,0,3,0
1570,1002197,7,2,3,0,0,5,2,7,7,2,2,7,2,0,0,0,6,0
1571,1002198,6,1,2,0,0,4,3,7,2,7,2,7,2,0,0,0,3,0
1572,1002467,7,0,0,0,0,0,0,7,7,1,1,1,0,0,0,0,0,0
1573,1002465,7,0,1,0,0,0,0,7,5,0,1,2,0,0,0,0,0,0
1574,1002466,7,0,1,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0
1575,1002469,7,1,1,0,0,0,0,7,7,0,1,1,0,0,0,0,0,0
1576,1002468,7,1,1,0,0,1,0,5,5,0,1,1,0,0,0,0,0,0
1577,1003027,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2
1578,1003019,2,1,2,0,1,0,0,2,2,0,1,2,1,0,0,0,2,2
1579,1003026,2,1,0,0,2,1,0,2,3,0,1,3,0,0,0,0,2,5
1580,1003022,6,4,4,0,2,2,2,3,2,0,1,2,3,0,0,0,0,2
1581,1003018,2,1,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1
1582,1000658,2,1,2,2,3,2,3,1,2,1,1,4,0,0,0,0,0,2
1583,1000654,2,3,2,0,1,1,0,4,4,0,1,3,0,0,0,0,2,2
1584,1000659,5,1,2,0,3,2,2,4,2,2,2,6,0,0,0,1,3,4
1585,1000661,4,2,1,0,0,2,0,2,2,0,0,1,0,0,0,0,2,3
1586,1002349,2,0,1,0,1,1,0,1,0,0,0,2,0,0,0,1,1,0
1587,1002657,2,1,1,0,3,1,0,2,2,2,0,3,2,0,0,1,2,2
1588,1002352,2,1,1,0,1,0,0,0,1,0,1,1,1,3,0,0,0,0
1589,1002351,1,1,0,0,0,0,0,1,0,0,1,0,1,3,0,2,1,0
1590,1002350,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,0,1
1591,1002136,1,2,2,1,0,0,0,0,1,0,0,1,1,3,0,0,0,0
1592,1003006,1,1,0,0,1,1,0,0,0,2,0,0,1,3,0,0,0,1
1593,1001929,5,2,1,1,2,1,0,3,2,0,0,3,1,4,0,2,2,2
1594,1001971,2,2,0,0,1,1,0,3,2,0,0,2,0,5,3,5,2,0
1595,1001970,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
1596,1001931,1,2,2,1,0,0,0,0,0,0,0,0,0,2,7,1,0,0
1597,1001930,5,2,2,0,1,1,0,2,2,2,2,1,0,4,0,1,2,1
1598,1001937,2,2,0,0,0,1,0,2,1,1,0,0,0,5,1,1,0,2
1599,1001138,2,0,1,0,0,0,0,2,2,1,3,3,2,0,0,0,1,0
1600,1001134,5,2,2,0,3,3,2,4,2,2,3,2,2,4,0,0,2,1
1601,1001133,6,2,2,0,0,0,0,3,3,1,2,3,3,0,0,0,0,3
1602,1001135,5,0,3,0,2,2,3,1,3,4,3,3,4,0,0,0,0,3
1603,1000599,6,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0
1604,1000520,7,2,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0
1605,1000521,7,2,0,3,2,0,0,4,0,0,0,7,0,0,0,0,0,0
1606,1000524,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,1000598,7,2,1,5,3,1,0,5,0,0,0,4,0,0,0,0,0,0
1608,1000396,7,2,0,0,1,0,0,2,0,0,0,4,0,0,0,0,1,0
1609,1000394,7,3,0,2,1,0,0,7,0,0,0,2,1,5,0,1,1,0
1610,1000595,7,1,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0
1611,1001232,7,0,0,2,0,0,0,7,0,0,0,7,0,0,0,0,0,0
1612,1001231,7,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0
1613,1000556,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1614,1001548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,1001899,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1616,1001901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1617,1001534,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1618,1000513,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1619,1001399,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1620,1001642,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1621,1001614,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0
1622,1001644,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1623,1001643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,1001650,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1625,1001648,6,0,2,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0
1626,1001649,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1627,1000403,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1628,1000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1000867,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1630,1000879,3,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0
1631,1001476,1,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1
1632,1001103,3,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1
1633,1000877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1000878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,1000883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1001287,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
1637,1001285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,1001286,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,1001094,7,0,2,0,0,7,2,7,7,0,0,7,0,0,0,0,0,7
1640,1001457,7,2,5,7,0,0,0,7,7,0,0,7,0,0,0,0,0,0
1641,1001632,7,0,3,1,0,0,0,7,0,0,0,7,0,0,0,0,0,0
1642,1001634,7,5,4,7,0,0,0,7,0,0,0,4,0,0,0,0,0,0
1643,1001118,7,0,0,7,0,0,0,7,7,0,0,7,0,0,0,0,0,0
1644,1000829,7,0,5,4,0,0,0,7,0,0,0,7,0,0,0,0,0,0
1645,1000823,7,2,4,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0
1646,1002299,7,2,4,7,0,7,0,7,7,0,0,7,0,0,0,0,0,0
1647,1001483,7,0,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0
1648,1001120,7,1,1,7,0,0,0,7,7,0,0,7,0,0,0,0,0,0
1649,1001121,7,0,2,2,0,0,0,7,7,0,0,7,0,0,0,0,0,0
1650,4001650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,4001651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,4001652,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,4001653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,4001654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,4001655,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,4001656,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
1657,4001657,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1658,4001658,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1659,4001659,0,2,1,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0
1660,4001660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1661,4001661,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1662,4001662,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,4001663,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,4001664,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,4001665,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,4001666,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,4001667,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,2000367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,2000368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,2000428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,2000429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,2000550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1000297,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1
1674,1002852,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0
1676,1001347,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1677,1000311,5,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0
1678,1000178,7,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0
1679,1000318,7,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0
1680,1000756,7,0,0,3,0,2,0,7,7,0,4,7,0,0,0,0,0,0
1681,1000790,7,0,0,0,0,7,0,7,7,0,0,7,0,0,0,0,0,0
1682,1001192,7,0,0,3,7,7,0,7,7,0,0,7,0,0,0,0,5,0
